"","X","ORIGIN_AIRPORT","DAY_OF_WEEK","LATITUDE","LONGITUDE","mean_delay","delay"
"792",1926220,"FLL",7,26.07258,-80.15275,2.23550548703506,-1
"793",1926221,"FLL",3,26.07258,-80.15275,3.34145167500963,-1
"794",1999833,"FNT",5,42.9655,-83.74346,1.03240058910162,-1
"795",1999834,"FNT",7,42.9655,-83.74346,-0.982248520710059,-1
"796",1999835,"FNT",3,42.9655,-83.74346,-2.76934306569343,-1
"797",1999836,"FNT",4,42.9655,-83.74346,-2.25433526011561,-1
"798",1999837,"FNT",6,42.9655,-83.74346,-6.07309941520468,-1
"799",1999838,"FNT",1,42.9655,-83.74346,0.443649373881932,-1
"800",1999839,"FNT",2,42.9655,-83.74346,-2.21865443425076,-1
"801",2004579,"FSD",7,43.58135,-96.7417,16.1598414795244,1
"802",2004580,"FSD",6,43.58135,-96.7417,9.53076923076923,-1
"803",2004581,"FSD",4,43.58135,-96.7417,8.51340996168582,-1
"804",2004582,"FSD",1,43.58135,-96.7417,9.8890290037831,-1
"805",2004586,"FSD",2,43.58135,-96.7417,6.41952506596306,-1
"806",2004588,"FSD",5,43.58135,-96.7417,6.84307178631052,-1
"807",2004590,"FSD",3,43.58135,-96.7417,6.75400291120815,-1
"808",2009910,"FSM",1,35.33659,-94.36744,11.5633802816901,1
"809",2009911,"FSM",2,35.33659,-94.36744,3.46570397111913,-1
"810",2009912,"FSM",6,35.33659,-94.36744,4.57553956834532,-1
"811",2009914,"FSM",3,35.33659,-94.36744,10.5123674911661,1
"812",2009919,"FSM",7,35.33659,-94.36744,8.57446808510638,-1
"813",2009920,"FSM",4,35.33659,-94.36744,5.05106382978723,-1
"814",2009938,"FSM",5,35.33659,-94.36744,3.70479704797048,-1
"815",2011881,"FWA",5,40.97847,-85.19515,13.1534391534392,1
"816",2011883,"FWA",1,40.97847,-85.19515,10.2720207253886,1
"817",2011885,"FWA",7,40.97847,-85.19515,8.15628970775095,-1
"818",2011886,"FWA",6,40.97847,-85.19515,6.48492791612058,-1
"819",2011888,"FWA",2,40.97847,-85.19515,5.68253968253968,-1
"820",2011889,"FWA",4,40.97847,-85.19515,-0.336397058823529,-1
"821",2011923,"FWA",3,40.97847,-85.19515,4.81597717546362,-1
"822",2017142,"GCC",3,44.3489,-105.53936,-6.40816326530612,-1
"823",2017143,"GCC",7,44.3489,-105.53936,-3.08391608391608,-1
"824",2017145,"GCC",4,44.3489,-105.53936,-3.55479452054795,-1
"825",2017148,"GCC",2,44.3489,-105.53936,-3.26530612244898,-1
"826",2017149,"GCC",6,44.3489,-105.53936,-4.42361111111111,-1
"827",2017161,"GCC",1,44.3489,-105.53936,-5.8018018018018,-1
"828",2017169,"GCC",5,44.3489,-105.53936,-9.13888888888889,-1
"829",2018139,"GCK",2,37.92752,-100.72441,9.0989010989011,-1
"830",2018140,"GCK",3,37.92752,-100.72441,-0.287234042553192,-1
"831",2018141,"GCK",7,37.92752,-100.72441,-3.35483870967742,-1
"832",2018146,"GCK",4,37.92752,-100.72441,2.92391304347826,-1
"833",2018147,"GCK",5,37.92752,-100.72441,2.72727272727273,-1
"834",2018148,"GCK",1,37.92752,-100.72441,12.3406593406593,1
"835",2018152,"GCK",6,37.92752,-100.72441,17.9204545454545,1
"836",2018802,"GEG",7,47.61986,-117.53384,3.35846470185058,-1
"837",2018803,"GEG",6,47.61986,-117.53384,3.85807385952209,-1
"838",2018804,"GEG",3,47.61986,-117.53384,1.81017191977077,-1
"839",2018806,"GEG",4,47.61986,-117.53384,1.04022988505747,-1
"840",2018808,"GEG",2,47.61986,-117.53384,5.30780452224654,-1
"841",2018809,"GEG",5,47.61986,-117.53384,1.79638009049774,-1
"842",2018822,"GEG",1,47.61986,-117.53384,2.1811377245509,-1
"843",2028307,"GFK",2,47.94926,-97.17611,5.83783783783784,-1
"844",2028308,"GFK",3,47.94926,-97.17611,10.551724137931,1
"845",2028309,"GFK",7,47.94926,-97.17611,5.6530612244898,-1
"846",2028311,"GFK",1,47.94926,-97.17611,7.16666666666667,-1
"847",2028315,"GFK",6,47.94926,-97.17611,1.34343434343434,-1
"848",2028331,"GFK",5,47.94926,-97.17611,-0.76,-1
"849",2028332,"GFK",4,47.94926,-97.17611,2.09401709401709,-1
"850",2029024,"GGG",3,32.38486,-94.71171,9.27777777777778,-1
"851",2029025,"GGG",7,32.38486,-94.71171,4.14942528735632,-1
"852",2029027,"GGG",1,32.38486,-94.71171,5.2967032967033,-1
"853",2029029,"GGG",6,32.38486,-94.71171,9.49450549450549,-1
"854",2029031,"GGG",4,32.38486,-94.71171,12.3595505617978,1
"855",2029035,"GGG",2,32.38486,-94.71171,12.8333333333333,1
"856",2029036,"GGG",5,32.38486,-94.71171,11.9677419354839,1
"857",2029667,"GJT",2,39.12241,-108.52673,-0.100656455142232,-1
"858",2029668,"GJT",7,39.12241,-108.52673,-0.554794520547945,-1
"859",2029669,"GJT",4,39.12241,-108.52673,0.800856531049251,-1
"860",2029670,"GJT",3,39.12241,-108.52673,0.919213973799127,-1
"861",2029673,"GJT",1,39.12241,-108.52673,2.92,-1
"862",2029674,"GJT",6,39.12241,-108.52673,2.10796915167095,-1
"863",2029683,"GJT",5,39.12241,-108.52673,2.39092872570194,-1
"864",2032846,"GNV",3,29.69006,-82.27178,9.82630272952854,-1
"865",2032847,"GNV",4,29.69006,-82.27178,10.3155216284987,1
"866",2032848,"GNV",7,29.69006,-82.27178,9.05486284289277,-1
"867",2032849,"GNV",5,29.69006,-82.27178,8.44961240310078,-1
"868",2032851,"GNV",2,29.69006,-82.27178,9.8695652173913,-1
"869",2032855,"GNV",6,29.69006,-82.27178,1.16666666666667,-1
"870",2032860,"GNV",1,29.69006,-82.27178,6.46236559139785,-1
"871",2035529,"GPT",2,30.40728,-89.07009,3.59883720930233,-1
"872",2035530,"GPT",3,30.40728,-89.07009,3.83536585365854,-1
"873",2035532,"GPT",5,30.40728,-89.07009,1.6455938697318,-1
"874",2035533,"GPT",7,30.40728,-89.07009,0.234165067178503,-1
"875",2035535,"GPT",1,30.40728,-89.07009,0.0252918287937743,-1
"876",2035536,"GPT",6,30.40728,-89.07009,0.284403669724771,-1
"877",2035547,"GPT",4,30.40728,-89.07009,1.0916179337232,-1
"878",2039134,"GRB",4,44.48507,-88.12959,6.14878397711016,-1
"879",2039135,"GRB",1,44.48507,-88.12959,5.92603129445235,-1
"880",2039137,"GRB",5,44.48507,-88.12959,3.29915730337079,-1
"881",2039138,"GRB",6,44.48507,-88.12959,4.36965517241379,-1
"882",2039140,"GRB",2,44.48507,-88.12959,1.76575342465753,-1
"883",2039149,"GRB",3,44.48507,-88.12959,-0.851239669421488,-1
"884",2039153,"GRB",7,44.48507,-88.12959,4.80059970014992,-1
"885",2044015,"GRI",2,40.96747,-98.30861,7.85869565217391,-1
"886",2044017,"GRI",4,40.96747,-98.30861,-4.05376344086022,-1
"887",2044020,"GRI",3,40.96747,-98.30861,-3.34782608695652,-1
"888",2044021,"GRI",1,40.96747,-98.30861,-5.59782608695652,-1
"889",2044022,"GRI",7,40.96747,-98.30861,1.02197802197802,-1
"890",2044028,"GRI",5,40.96747,-98.30861,18.8474576271186,1
"891",2044031,"GRI",6,40.96747,-98.30861,-3.43181818181818,-1
"892",2044649,"GRK",1,31.0649,-97.8278,9.02405498281787,-1
"893",2044650,"GRK",6,31.0649,-97.8278,5.15972222222222,-1
"894",2044652,"GRK",7,31.0649,-97.8278,3.03057553956835,-1
"895",2044653,"GRK",2,31.0649,-97.8278,5.36724137931034,-1
"896",2044655,"GRK",4,31.0649,-97.8278,5.84922010398614,-1
"897",2044656,"GRK",3,31.0649,-97.8278,3.65359477124183,-1
"898",2044660,"GRK",5,31.0649,-97.8278,8.34508348794063,-1
"899",2048682,"GRR",6,42.88082,-85.52277,3.35282651072125,-1
"900",2048683,"GRR",7,42.88082,-85.52277,2.49718574108818,-1
"901",2048684,"GRR",3,42.88082,-85.52277,3.32537688442211,-1
"902",2048688,"GRR",4,42.88082,-85.52277,2.37890625,-1
"903",2048689,"GRR",5,42.88082,-85.52277,0.502289077828646,-1
"904",2048692,"GRR",1,42.88082,-85.52277,-0.555987558320373,-1
"905",2048694,"GRR",2,42.88082,-85.52277,1.67808219178082,-1
"906",2059527,"GSO",7,36.09775,-79.9373,9.54178957718781,-1
"907",2059528,"GSO",3,36.09775,-79.9373,7.17053481331988,-1
"908",2059531,"GSO",5,36.09775,-79.9373,4.46355685131195,-1
"909",2059533,"GSO",4,36.09775,-79.9373,7.87715736040609,-1
"910",2059538,"GSO",1,36.09775,-79.9373,9.54873294346979,-1
"911",2059544,"GSO",2,36.09775,-79.9373,0.361111111111111,-1
"912",2059559,"GSO",6,36.09775,-79.9373,0.374701670644391,-1
"913",2066264,"GSP",3,34.89567,-82.21886,3.17377731529657,-1
"914",2066265,"GSP",5,34.89567,-82.21886,3.53207150368034,-1
"915",2066266,"GSP",4,34.89567,-82.21886,4.83706720977597,-1
"916",2066267,"GSP",6,34.89567,-82.21886,5.09812108559499,-1
"917",2066268,"GSP",7,34.89567,-82.21886,3.57983193277311,-1
"918",2066272,"GSP",2,34.89567,-82.21886,-0.658284023668639,-1
"919",2066276,"GSP",1,34.89567,-82.21886,0.968888888888889,-1
"920",2072806,"GST",3,58.42438,-135.70738,19.0909090909091,1
"921",2072807,"GST",6,58.42438,-135.70738,25.5454545454545,1
"922",2072808,"GST",2,58.42438,-135.70738,17.8181818181818,1
"923",2072809,"GST",1,58.42438,-135.70738,28.5454545454545,1
"924",2072810,"GST",7,58.42438,-135.70738,21.4,1
"925",2072815,"GST",4,58.42438,-135.70738,22.9090909090909,1
"926",2072826,"GST",5,58.42438,-135.70738,17,1
"927",2072883,"GTF",7,47.482,-111.37069,1.25,-1
"928",2072884,"GTF",4,47.482,-111.37069,0.526315789473684,-1
"929",2072886,"GTF",3,47.482,-111.37069,1.74149659863946,-1
"930",2072887,"GTF",6,47.482,-111.37069,-6.23310810810811,-1
"931",2072894,"GTF",1,47.482,-111.37069,-2.72164948453608,-1
"932",2072903,"GTF",5,47.482,-111.37069,-2.71848739495798,-1
"933",2072914,"GTF",2,47.482,-111.37069,1.28368794326241,-1
"934",2074849,"GTR",1,33.45033,-88.59137,7.6304347826087,-1
"935",2074851,"GTR",7,33.45033,-88.59137,11.6906474820144,1
"936",2074852,"GTR",6,33.45033,-88.59137,10.2517985611511,1
"937",2074853,"GTR",4,33.45033,-88.59137,8.20149253731343,-1
"938",2074854,"GTR",2,33.45033,-88.59137,3.68148148148148,-1
"939",2074855,"GTR",3,33.45033,-88.59137,6.02150537634409,-1
"940",2074862,"GTR",5,33.45033,-88.59137,7.15671641791045,-1
"941",2075776,"GUC",3,38.53396,-106.93318,12.2647058823529,1
"942",2075777,"GUC",7,38.53396,-106.93318,5.28,-1
"943",2075778,"GUC",5,38.53396,-106.93318,15.16,1
"944",2075781,"GUC",6,38.53396,-106.93318,7.86567164179105,-1
"945",2075783,"GUC",2,38.53396,-106.93318,4.21052631578947,-1
"946",2075785,"GUC",4,38.53396,-106.93318,4.34782608695652,-1
"947",2075790,"GUC",1,38.53396,-106.93318,11.9090909090909,1
"948",2076273,"GUM",1,13.48345,-144.79598,2.89583333333333,-1
"949",2076274,"GUM",5,13.48345,-144.79598,-1.20833333333333,-1
"950",2076275,"GUM",3,13.48345,-144.79598,23.4583333333333,1
"951",2076277,"GUM",4,13.48345,-144.79598,-4.875,-1
"952",2076278,"GUM",7,13.48345,-144.79598,2.34782608695652,-1
"953",2076279,"GUM",6,13.48345,-144.79598,11.7173913043478,1
"954",2076285,"GUM",2,13.48345,-144.79598,-0.382978723404255,-1
"955",2076607,"HDN",2,40.48118,-107.21766,3.55952380952381,-1
"956",2076608,"HDN",5,40.48118,-107.21766,0.213114754098361,-1
"957",2076609,"HDN",6,40.48118,-107.21766,6.45783132530121,-1
"958",2076610,"HDN",7,40.48118,-107.21766,10.2444444444444,1
"959",2076611,"HDN",1,40.48118,-107.21766,4.88888888888889,-1
"960",2076613,"HDN",3,40.48118,-107.21766,7.24503311258278,-1
"961",2076620,"HDN",4,40.48118,-107.21766,18.351724137931,1
"962",2077310,"HIB",4,47.3866,-92.83899,5.52447552447552,-1
"963",2077312,"HIB",2,47.3866,-92.83899,-5.9672131147541,-1
"964",2077313,"HIB",5,47.3866,-92.83899,-5.07801418439716,-1
"965",2077314,"HIB",1,47.3866,-92.83899,0.211678832116788,-1
"966",2077317,"HIB",3,47.3866,-92.83899,-6.07299270072993,-1
"967",2077319,"HIB",6,47.3866,-92.83899,-6.86206896551724,-1
"968",2077333,"HIB",7,47.3866,-92.83899,-0.513513513513513,-1
"969",2078208,"HLN",5,46.60682,-111.98275,-1.76851851851852,-1
"970",2078209,"HLN",2,46.60682,-111.98275,1.59444444444444,-1
"971",2078210,"HLN",6,46.60682,-111.98275,2.12735849056604,-1
"972",2078212,"HLN",3,46.60682,-111.98275,-5.8046511627907,-1
"973",2078213,"HLN",4,46.60682,-111.98275,-3.85849056603774,-1
"974",2078220,"HLN",1,46.60682,-111.98275,-4.63793103448276,-1
"975",2078242,"HLN",7,46.60682,-111.98275,-3.65238095238095,-1
"976",2079643,"HNL",5,21.31869,-157.92241,1.00342075256556,-1
"977",2079645,"HNL",7,21.31869,-157.92241,0.315007683114222,-1
"978",2079646,"HNL",6,21.31869,-157.92241,0.0509511993382961,-1
"979",2079648,"HNL",4,21.31869,-157.92241,0.487295678912445,-1
"980",2079651,"HNL",1,21.31869,-157.92241,3.04386916757092,-1
"981",2079654,"HNL",3,21.31869,-157.92241,1.00446502397883,-1
"982",2079665,"HNL",2,21.31869,-157.92241,-0.454238921001927,-1
"983",2122815,"HOB",4,32.68753,-103.21703,-0.857142857142857,-1
"984",2122816,"HOB",7,32.68753,-103.21703,0.0483870967741935,-1
"985",2122817,"HOB",1,32.68753,-103.21703,9.80519480519481,-1
"986",2122818,"HOB",3,32.68753,-103.21703,6.31868131868132,-1
"987",2122822,"HOB",2,32.68753,-103.21703,3.69318181818182,-1
"988",2122824,"HOB",6,32.68753,-103.21703,6.73333333333333,-1
"989",2122833,"HOB",5,32.68753,-103.21703,-1.18279569892473,-1
"990",2123386,"HOU",1,29.64542,-95.27889,6.76594371288407,-1
"991",2123387,"HOU",5,29.64542,-95.27889,8.89511754068716,-1
"992",2123389,"HOU",7,29.64542,-95.27889,8.0008973208563,-1
"993",2123392,"HOU",4,29.64542,-95.27889,10.3614237110704,1
"994",2123393,"HOU",6,29.64542,-95.27889,6.53256150506512,-1
"995",2123399,"HOU",3,29.64542,-95.27889,4.50688156465049,-1
"996",2123406,"HOU",2,29.64542,-95.27889,7.23749646792879,-1
"997",2175428,"HPN",5,41.06696,-73.70757,10.974113135187,1
"998",2175429,"HPN",4,41.06696,-73.70757,11.4084778420039,1
"999",2175431,"HPN",7,41.06696,-73.70757,4.29335793357934,-1
"1000",2175432,"HPN",1,41.06696,-73.70757,10.3978102189781,1
"1001",2175436,"HPN",3,41.06696,-73.70757,11.2662397072278,1
"1002",2175437,"HPN",2,41.06696,-73.70757,5.51191969887077,-1
"1003",2175446,"HPN",6,41.06696,-73.70757,12.3802242609582,1
"1004",2182871,"HRL",7,26.22851,-97.65439,-2.02132196162047,-1
"1005",2182873,"HRL",3,26.22851,-97.65439,2.1527446300716,-1
"1006",2182874,"HRL",4,26.22851,-97.65439,6.39643652561247,-1
"1007",2182875,"HRL",1,26.22851,-97.65439,3.75109170305677,-1
"1008",2182876,"HRL",5,26.22851,-97.65439,-0.37636761487965,-1
"1009",2182882,"HRL",6,26.22851,-97.65439,-2.88126649076517,-1
"1010",2182893,"HRL",2,26.22851,-97.65439,1.1,-1
"1011",2185950,"HSV",5,34.64045,-86.77311,1.73538011695906,-1
"1012",2185951,"HSV",3,34.64045,-86.77311,1.30045523520486,-1
"1013",2185952,"HSV",1,34.64045,-86.77311,8.2326656394453,-1
"1014",2185953,"HSV",2,34.64045,-86.77311,5.81900452488688,-1
"1015",2185955,"HSV",4,34.64045,-86.77311,2.33480825958702,-1
"1016",2185959,"HSV",6,34.64045,-86.77311,1.34722222222222,-1
"1017",2185963,"HSV",7,34.64045,-86.77311,2.57337883959044,-1
"1018",2190469,"HYA",7,41.66934,-70.28036,-2.83333333333333,-1
"1019",2190470,"HYA",2,41.66934,-70.28036,48.9166666666667,1
"1020",2190472,"HYA",5,41.66934,-70.28036,2.18181818181818,-1
"1021",2190473,"HYA",3,41.66934,-70.28036,-16.4166666666667,-1
"1022",2190477,"HYA",1,41.66934,-70.28036,-18.25,-1
"1023",2190479,"HYA",4,41.66934,-70.28036,37.6666666666667,1
"1024",2190481,"HYA",6,41.66934,-70.28036,8.54545454545454,-1
"1025",2190552,"HYS",1,38.84494,-99.27403,3.81052631578947,-1
"1026",2190553,"HYS",3,38.84494,-99.27403,0.197802197802198,-1
"1027",2190554,"HYS",2,38.84494,-99.27403,5.45161290322581,-1
"1028",2190557,"HYS",7,38.84494,-99.27403,8.16129032258065,-1
"1029",2190558,"HYS",4,38.84494,-99.27403,-1.43478260869565,-1
"1030",2190560,"HYS",6,38.84494,-99.27403,3.58695652173913,-1
"1031",2190563,"HYS",5,38.84494,-99.27403,2.19148936170213,-1
"1032",2191125,"IAD",1,38.94453,-77.45581,7.15816940987555,-1
"1033",2191126,"IAD",3,38.94453,-77.45581,5.01728750771764,-1
"1034",2191127,"IAD",5,38.94453,-77.45581,3.07962104414433,-1
"1035",2191132,"IAD",2,38.94453,-77.45581,7.43165899539724,-1
"1036",2191138,"IAD",4,38.94453,-77.45581,3.926547956293,-1
"1037",2191139,"IAD",7,38.94453,-77.45581,6.11111111111111,-1
"1038",2191159,"IAD",6,38.94453,-77.45581,3.58897959183673,-1
"1039",2225430,"IAG",2,43.10726,-78.94538,2.65714285714286,-1
"1040",2225432,"IAG",1,43.10726,-78.94538,6.18181818181818,-1
"1041",2225433,"IAG",6,43.10726,-78.94538,6,-1
"1042",2225434,"IAG",4,43.10726,-78.94538,-3.8695652173913,-1
"1043",2225442,"IAG",5,43.10726,-78.94538,5.60526315789474,-1
"1044",2225444,"IAG",3,43.10726,-78.94538,6.17391304347826,-1
"1045",2225460,"IAG",7,43.10726,-78.94538,-4.33333333333333,-1
"1046",2225752,"IAH",5,29.98047,-95.33972,8.33497107172376,-1
"1047",2225753,"IAH",7,29.98047,-95.33972,8.4638283142956,-1
"1048",2225754,"IAH",4,29.98047,-95.33972,7.55814392153164,-1
"1049",2225756,"IAH",1,29.98047,-95.33972,7.682420616659,-1
"1050",2225757,"IAH",6,29.98047,-95.33972,5.35746711135816,-1
"1051",2225759,"IAH",3,29.98047,-95.33972,4.53503184713376,-1
"1052",2225762,"IAH",2,29.98047,-95.33972,9.25883727724218,-1
"1053",2372374,"ICT",2,37.64996,-97.43305,11.4276037256562,1
"1054",2372375,"ICT",4,37.64996,-97.43305,4.52393162393162,-1
"1055",2372376,"ICT",3,37.64996,-97.43305,4.05616093880972,-1
"1056",2372378,"ICT",1,37.64996,-97.43305,6.62348877374784,-1
"1057",2372380,"ICT",5,37.64996,-97.43305,8.47878787878788,-1
"1058",2372381,"ICT",7,37.64996,-97.43305,7.64082969432314,-1
"1059",2372387,"ICT",6,37.64996,-97.43305,5.95380434782609,-1
"1060",2380470,"IDA",2,43.51456,-112.07017,-3.42857142857143,-1
"1061",2380472,"IDA",4,43.51456,-112.07017,-4.67434210526316,-1
"1062",2380473,"IDA",5,43.51456,-112.07017,1.24451410658307,-1
"1063",2380474,"IDA",7,43.51456,-112.07017,-0.435435435435435,-1
"1064",2380476,"IDA",1,43.51456,-112.07017,-3.93413173652695,-1
"1065",2380483,"IDA",3,43.51456,-112.07017,-5.625,-1
"1066",2380486,"IDA",6,43.51456,-112.07017,-2.57186544342508,-1
"1067",2382717,"ILG",3,39.67872,-75.60653,35.6666666666667,1
"1068",2382718,"ILG",1,39.67872,-75.60653,11.5384615384615,1
"1069",2382720,"ILG",7,39.67872,-75.60653,-8,-1
"1070",2382721,"ILG",2,39.67872,-75.60653,59.6111111111111,1
"1071",2382727,"ILG",5,39.67872,-75.60653,14.5882352941176,1
"1072",2382730,"ILG",4,39.67872,-75.60653,23.1538461538462,1
"1073",2382817,"ILM",4,34.27061,-77.90256,10.5072463768116,1
"1074",2382819,"ILM",3,34.27061,-77.90256,3.41007194244604,-1
"1075",2382820,"ILM",2,34.27061,-77.90256,1.33603238866397,-1
"1076",2382823,"ILM",7,34.27061,-77.90256,7.8587786259542,-1
"1077",2382826,"ILM",6,34.27061,-77.90256,0.446886446886447,-1
"1078",2382828,"ILM",5,34.27061,-77.90256,3.03947368421053,-1
"1079",2382834,"ILM",1,34.27061,-77.90256,0.839416058394161,-1
"1080",2384677,"IMT",6,45.81835,-88.11454,4.42553191489362,-1
"1081",2384678,"IMT",1,45.81835,-88.11454,0.139784946236559,-1
"1082",2384679,"IMT",3,45.81835,-88.11454,2.42391304347826,-1
"1083",2384682,"IMT",5,45.81835,-88.11454,-3.66315789473684,-1
"1084",2384683,"IMT",4,45.81835,-88.11454,-2.47252747252747,-1
"1085",2384687,"IMT",2,45.81835,-88.11454,-3.47826086956522,-1
"1086",2384714,"IMT",7,45.81835,-88.11454,-3.73469387755102,-1
"1087",2385297,"IND",2,39.71733,-86.29438,2.31496272630458,-1
"1088",2385298,"IND",7,39.71733,-86.29438,2.9273607748184,-1
"1089",2385301,"IND",5,39.71733,-86.29438,1.4922592495408,-1
"1090",2385302,"IND",6,39.71733,-86.29438,3.93765052180894,-1
"1091",2385303,"IND",4,39.71733,-86.29438,2.74687669744704,-1
"1092",2385304,"IND",1,39.71733,-86.29438,0.432185523541813,-1
"1093",2385305,"IND",3,39.71733,-86.29438,1.51471849099743,-1
"1094",2410855,"INL",2,48.56619,-93.40307,5.09574468085106,-1
"1095",2410856,"INL",5,48.56619,-93.40307,0.536585365853659,-1
"1096",2410857,"INL",3,48.56619,-93.40307,7.96296296296296,-1
"1097",2410859,"INL",4,48.56619,-93.40307,12.3516483516484,1
"1098",2410862,"INL",6,48.56619,-93.40307,1.32967032967033,-1
"1099",2410864,"INL",1,48.56619,-93.40307,3.07017543859649,-1
"1100",2410865,"INL",7,48.56619,-93.40307,7,-1
"1101",2411429,"ISN",4,48.17794,-103.64235,-2.49614395886889,-1
"1102",2411431,"ISN",1,48.17794,-103.64235,2.71389645776567,-1
"1103",2411433,"ISN",2,48.17794,-103.64235,4.56675749318801,-1
"1104",2411434,"ISN",3,48.17794,-103.64235,2.3395225464191,-1
"1105",2411438,"ISN",5,48.17794,-103.64235,-1.07368421052632,-1
"1106",2411440,"ISN",7,48.17794,-103.64235,2.26337448559671,-1
"1107",2411448,"ISN",6,48.17794,-103.64235,-1.73033707865169,-1
"1108",2413971,"ISP",3,40.79524,-73.10021,1.90301003344482,-1
"1109",2413973,"ISP",5,40.79524,-73.10021,5.90280065897858,-1
"1110",2413978,"ISP",2,40.79524,-73.10021,1.87281399046105,-1
"1111",2413980,"ISP",7,40.79524,-73.10021,3.49675324675325,-1
"1112",2413983,"ISP",6,40.79524,-73.10021,1.13911620294599,-1
"1113",2413984,"ISP",4,40.79524,-73.10021,0.633390705679862,-1
"1114",2413986,"ISP",1,40.79524,-73.10021,-0.25503355704698,-1
"1115",2418363,"ITH",3,42.49103,-76.45844,-6.25,-1
"1116",2418366,"ITH",7,42.49103,-76.45844,44.5,1
"1117",2418368,"ITH",1,42.49103,-76.45844,7.55555555555556,-1
"1118",2418373,"ITH",6,42.49103,-76.45844,-2,-1
"1119",2418375,"ITH",5,42.49103,-76.45844,-20.5,-1
"1120",2418376,"ITH",2,42.49103,-76.45844,-3.5,-1
"1121",2418382,"ITH",4,42.49103,-76.45844,9.71428571428571,-1
"1122",2418397,"ITO",7,19.72026,-155.04847,1.16426858513189,-1
"1123",2418399,"ITO",4,19.72026,-155.04847,-2.1185628742515,-1
"1124",2418400,"ITO",3,19.72026,-155.04847,-0.151664611590629,-1
"1125",2418401,"ITO",2,19.72026,-155.04847,1.10011507479862,-1
"1126",2418406,"ITO",5,19.72026,-155.04847,3.82476635514019,-1
"1127",2418407,"ITO",6,19.72026,-155.04847,-0.733062330623306,-1
"1128",2418422,"ITO",1,19.72026,-155.04847,-1.05751633986928,-1
"1129",2424120,"JAC",4,43.60732,-110.73774,2.12633832976445,-1
"1130",2424121,"JAC",6,43.60732,-110.73774,5.0462962962963,-1
"1131",2424122,"JAC",3,43.60732,-110.73774,3.53968253968254,-1
"1132",2424123,"JAC",2,43.60732,-110.73774,0.547210300429185,-1
"1133",2424125,"JAC",1,43.60732,-110.73774,0.44,-1
"1134",2424128,"JAC",7,43.60732,-110.73774,-0.218543046357616,-1
"1135",2424154,"JAC",5,43.60732,-110.73774,6.18664383561644,-1
"1136",2427631,"JAN",4,32.31117,-90.07589,4.81581485053038,-1
"1137",2427633,"JAN",1,32.31117,-90.07589,3.1327519379845,-1
"1138",2427634,"JAN",7,32.31117,-90.07589,4.29315332690453,-1
"1139",2427638,"JAN",3,32.31117,-90.07589,6.39607843137255,-1
"1140",2427641,"JAN",6,32.31117,-90.07589,2.26386233269598,-1
"1141",2427649,"JAN",5,32.31117,-90.07589,5.58565737051793,-1
"1142",2427652,"JAN",2,32.31117,-90.07589,5.34081632653061,-1
"1143",2434728,"JAX",4,30.49406,-81.68786,3.55957365816521,-1
"1144",2434731,"JAX",2,30.49406,-81.68786,4.42846328538986,-1
"1145",2434735,"JAX",3,30.49406,-81.68786,4.14732479276564,-1
"1146",2434737,"JAX",5,30.49406,-81.68786,4.95529231944975,-1
"1147",2434738,"JAX",1,30.49406,-81.68786,2.88841698841699,-1
"1148",2434742,"JAX",7,30.49406,-81.68786,1.67392311255211,-1
"1149",2434743,"JAX",6,30.49406,-81.68786,4.02090032154341,-1
"1150",2452766,"JFK",4,40.63975,-73.77893,5.29943714821764,-1
"1151",2452767,"JFK",1,40.63975,-73.77893,3.95806851650907,-1
"1152",2452768,"JFK",3,40.63975,-73.77893,0.660285285285285,-1
"1153",2452769,"JFK",5,40.63975,-73.77893,6.09867593756935,-1
"1154",2452770,"JFK",2,40.63975,-73.77893,2.82364428421211,-1
"1155",2452771,"JFK",7,40.63975,-73.77893,1.58420255720054,-1
"1156",2452787,"JFK",6,40.63975,-73.77893,4.57812616648003,-1
"1157",2546577,"JLN",6,37.15181,-94.49827,14.1333333333333,1
"1158",2546578,"JLN",1,37.15181,-94.49827,9.37777777777778,-1
"1159",2546579,"JLN",4,37.15181,-94.49827,6.71910112359551,-1
"1160",2546581,"JLN",2,37.15181,-94.49827,10.3444444444444,1
"1161",2546584,"JLN",3,37.15181,-94.49827,9.93406593406593,-1
"1162",2546588,"JLN",5,37.15181,-94.49827,9.26666666666667,-1
"1163",2546593,"JLN",7,37.15181,-94.49827,6.70786516853933,-1
"1164",2547243,"JMS",4,46.92972,-98.6782,8.80916030534351,-1
"1165",2547245,"JMS",7,46.92972,-98.6782,-4.29885057471264,-1
"1166",2547247,"JMS",2,46.92972,-98.6782,-3.27131782945736,-1
"1167",2547248,"JMS",5,46.92972,-98.6782,-0.159090909090909,-1
"1168",2547249,"JMS",1,46.92972,-98.6782,5.10687022900763,-1
"1169",2547250,"JMS",3,46.92972,-98.6782,31.0888888888889,1
"1170",2547254,"JMS",6,46.92972,-98.6782,1.05681818181818,-1
"1171",2548055,"JNU",3,58.35496,-134.57628,2.56802721088435,-1
"1172",2548056,"JNU",4,58.35496,-134.57628,7.11675126903553,-1
"1173",2548059,"JNU",1,58.35496,-134.57628,4.9238578680203,-1
"1174",2548060,"JNU",6,58.35496,-134.57628,5.84126984126984,-1
"1175",2548061,"JNU",2,58.35496,-134.57628,8.06007067137809,-1
